origin|split_on_leg|driver_leg|avoid|destination|mode|units|timezone|departure_time|split_point|distance|end_y|end_x|duration_in_traffic-sec|duration-sec|start_x|start_y|distance|end_y|end_x|duration_in_traffic-sec|duration-sec|start_x|start_y
Ohare Airport|begin|||Wrigley Field Chicago IL|transit|imperial|central|2017-04-11 19:30:00-05:00||14.0 mi|41.947147|-87.656181|n/a|2798|-87.904221|41.977665|||||||
Ohare Airport|end|||Wrigley Field Chicago IL|transit|imperial|central|2017-04-11 19:30:00-05:00||14.0 mi|41.947147|-87.656181|n/a|1606|-87.904221|41.977665|||||||
Ohare Airport|begin|start||Wrigley Field Chicago IL|transit|imperial|central|2017-04-11 19:30:00-05:00|Addison|15.3 mi|41.9472665|-87.7191813|1637|1141|-87.8822525|41.9797233|3.3 mi|41.947147|-87.656181|n/a|1262|-87.718247|41.9473745
Ohare Airport|begin|start||Wrigley Field Chicago IL|transit|imperial|central|2017-04-11 19:30:00-05:00|Jefferson Park Transit Center|7.6 mi|41.9706621|-87.7612831|741|567|-87.8822525|41.9797233|6.0 mi|41.947147|-87.656181|n/a|1750|-87.760895|41.970634
Ohare Airport|begin|start||Wrigley Field Chicago IL|transit|imperial|central|2017-04-11 19:30:00-05:00|Cumberland|3.3 mi|41.9841479|-87.8381263|362|301|-87.8822525|41.9797233|10.2 mi|41.947147|-87.656181|n/a|2460|-87.838028|41.984245
Ohare Airport|begin|start||Wrigley Field Chicago IL|transit|imperial|central|2017-04-11 19:30:00-05:00|Rosemont|2.2 mi|41.9833846|-87.8594649|251|228|-87.8822525|41.9797233|11.3 mi|41.947147|-87.656181|n/a|2565|-87.85939|41.983505
Ohare Airport|begin|start||Wrigley Field Chicago IL|transit|imperial|central|2017-04-11 19:30:00-05:00|O'Hare|1.9 mi|41.9777944|-87.9040972|381|333|-87.8822525|41.9797233|14.0 mi|41.947147|-87.656181|n/a|2910|-87.904221|41.977665
Ohare Airport|begin|start||Wrigley Field Chicago IL|transit|imperial|central|2017-04-11 19:30:00-05:00|Montrose (Blue)|9.5 mi|41.9613378|-87.7437804|1207|918|-87.8822525|41.9797233|4.9 mi|41.947147|-87.656181|n/a|1865|-87.743576|41.96154
Ohare Airport|begin|start||Wrigley Field Chicago IL|transit|imperial|central|2017-04-11 19:30:00-05:00|Harlem|4.9 mi|41.9822096|-87.8075105|527|406|-87.8822525|41.9797233|8.6 mi|41.947147|-87.656181|n/a|2309|-87.8075119|41.9823319
Ohare Airport|end|finish||Wrigley Field Chicago IL|transit|imperial|central|2017-04-11 19:30:00-05:00|Addison & Oakley|15.9 mi|41.9467579|-87.685929|n/a|2949|-87.904221|41.977665|1.5 mi|41.9472917|-87.6565753|406|429|-87.685929|41.9467579
Ohare Airport|end|finish||Wrigley Field Chicago IL|transit|imperial|central|2017-04-11 19:30:00-05:00|Addison & Elston|11.2 mi|41.9466122|-87.7089595|n/a|1872|-87.904221|41.977665|2.7 mi|41.9472917|-87.6565753|779|777|-87.7089595|41.9466122
Ohare Airport|end|finish||Wrigley Field Chicago IL|transit|imperial|central|2017-04-11 19:30:00-05:00|Addison & Greenview|13.4 mi|41.946976|-87.66655|n/a|1420|-87.904221|41.977665|0.5 mi|41.9472917|-87.6565753|126|145|-87.6663359|41.9470228
Ohare Airport|end|finish||Wrigley Field Chicago IL|transit|imperial|central|2017-04-11 19:30:00-05:00|Addison Blue Line Station|10.8 mi|41.9465079|-87.7179123|n/a|1365|-87.904221|41.977665|3.2 mi|41.9472917|-87.6565753|838|925|-87.7179123|41.9465079
Ohare Airport|end|finish||Wrigley Field Chicago IL|transit|imperial|central|2017-04-11 19:30:00-05:00|Addison & Wolcott|12.9 mi|41.946835|-87.676224|n/a|1240|-87.904221|41.977665|1.0 mi|41.9472917|-87.6565753|276|320|-87.6762239|41.9468801
Ohare Airport|end|finish||Wrigley Field Chicago IL|transit|imperial|central|2017-04-11 19:30:00-05:00|Addison & California|11.8 mi|41.946625|-87.698135|n/a|864|-87.904221|41.977665|2.1 mi|41.9472917|-87.6565753|592|610|-87.697853|41.9466942
Ohare Airport|end|finish||Wrigley Field Chicago IL|transit|imperial|central|2017-04-11 19:30:00-05:00|Addison & Clark|14.0 mi|41.947147|-87.656181|n/a|1626|-87.904221|41.977665|128 ft|41.9472917|-87.6565753|10|12|-87.6561833|41.9472015
Ohare Airport|||tolls|Wrigley Field Chicago IL|driving|imperial|central|2017-04-11 19:45:00-05:00||13.5 mi|41.9472917|-87.6565753|1950|1730|-87.8822525|41.9797233|||||||
Ohare Airport|begin|||Wrigley Field Chicago IL|transit|imperial|central|2017-04-11 19:45:00-05:00||14.0 mi|41.947147|-87.656181|n/a|2873|-87.904221|41.977665|||||||
Ohare Airport|end|||Wrigley Field Chicago IL|transit|imperial|central|2017-04-11 19:45:00-05:00||14.0 mi|41.947147|-87.656181|n/a|2873|-87.904221|41.977665|||||||
Ohare Airport|begin|start||Wrigley Field Chicago IL|transit|imperial|central|2017-04-11 19:45:00-05:00|Addison|15.3 mi|41.9472665|-87.7191813|1509|1141|-87.8822525|41.9797233|3.3 mi|41.947147|-87.656181|n/a|1287|-87.718247|41.9473745
Ohare Airport|begin|start||Wrigley Field Chicago IL|transit|imperial|central|2017-04-11 19:45:00-05:00|Jefferson Park Transit Center|7.6 mi|41.9706621|-87.7612831|656|567|-87.8822525|41.9797233|6.0 mi|41.947147|-87.656181|n/a|2124|-87.760895|41.970634
Ohare Airport|begin|start||Wrigley Field Chicago IL|transit|imperial|central|2017-04-11 19:45:00-05:00|Cumberland|3.3 mi|41.9841479|-87.8381263|319|301|-87.8822525|41.9797233|10.2 mi|41.947147|-87.656181|n/a|2486|-87.838028|41.984245
Ohare Airport|begin|start||Wrigley Field Chicago IL|transit|imperial|central|2017-04-11 19:45:00-05:00|Rosemont|2.2 mi|41.9833846|-87.8594649|234|228|-87.8822525|41.9797233|11.3 mi|41.947147|-87.656181|n/a|2574|-87.85939|41.983505
Ohare Airport|begin|start||Wrigley Field Chicago IL|transit|imperial|central|2017-04-11 19:45:00-05:00|O'Hare|1.9 mi|41.9777944|-87.9040972|377|333|-87.8822525|41.9797233|14.0 mi|41.947147|-87.656181|n/a|2970|-87.904221|41.977665
Ohare Airport|begin|start||Wrigley Field Chicago IL|transit|imperial|central|2017-04-11 19:45:00-05:00|Montrose (Blue)|9.5 mi|41.9613378|-87.7437804|1074|918|-87.8822525|41.9797233|4.9 mi|41.947147|-87.656181|n/a|2087|-87.743576|41.96154
Ohare Airport|begin|start||Wrigley Field Chicago IL|transit|imperial|central|2017-04-11 19:45:00-05:00|Harlem|4.9 mi|41.9822096|-87.8075105|454|406|-87.8822525|41.9797233|8.6 mi|41.947147|-87.656181|n/a|2322|-87.8075119|41.9823319
Ohare Airport|end|finish||Wrigley Field Chicago IL|transit|imperial|central|2017-04-11 19:45:00-05:00|Addison & Oakley|12.4 mi|41.946712|-87.685928|n/a|2264|-87.904221|41.977665|1.5 mi|41.9472917|-87.6565753|460|429|-87.685929|41.9467579
Ohare Airport|end|finish||Wrigley Field Chicago IL|transit|imperial|central|2017-04-11 19:45:00-05:00|Addison & Elston|11.2 mi|41.9466122|-87.7089595|n/a|1931|-87.904221|41.977665|2.7 mi|41.9472917|-87.6565753|702|777|-87.7089595|41.9466122
Ohare Airport|end|finish||Wrigley Field Chicago IL|transit|imperial|central|2017-04-11 19:45:00-05:00|Addison & Greenview|13.4 mi|41.946976|-87.66655|n/a|2624|-87.904221|41.977665|0.5 mi|41.9472917|-87.6565753|125|145|-87.6663359|41.9470228
Ohare Airport|end|finish||Wrigley Field Chicago IL|transit|imperial|central|2017-04-11 19:45:00-05:00|Addison Blue Line Station|10.8 mi|41.9465079|-87.7179123|n/a|1365|-87.904221|41.977665|3.2 mi|41.9472917|-87.6565753|855|925|-87.7179123|41.9465079
Ohare Airport|end|finish||Wrigley Field Chicago IL|transit|imperial|central|2017-04-11 19:45:00-05:00|Addison & Wolcott|12.9 mi|41.946835|-87.676224|n/a|2444|-87.904221|41.977665|1.0 mi|41.9472917|-87.6565753|286|320|-87.6762239|41.9468801
Ohare Airport|end|finish||Wrigley Field Chicago IL|transit|imperial|central|2017-04-11 19:45:00-05:00|Addison & California|11.8 mi|41.946625|-87.698135|n/a|2068|-87.904221|41.977665|2.1 mi|41.9472917|-87.6565753|550|610|-87.697853|41.9466942
Ohare Airport|end|finish||Wrigley Field Chicago IL|transit|imperial|central|2017-04-11 19:45:00-05:00|Addison & Clark|14.0 mi|41.947147|-87.656181|n/a|2830|-87.904221|41.977665|128 ft|41.9472917|-87.6565753|17|12|-87.6561833|41.9472015
Ohare Airport|||tolls|Wrigley Field Chicago IL|driving|imperial|central|2017-04-11 20:00:00-05:00||13.5 mi|41.9472917|-87.6565753|1850|1730|-87.8822525|41.9797233|||||||
Ohare Airport|begin|||Wrigley Field Chicago IL|transit|imperial|central|2017-04-11 20:00:00-05:00||14.0 mi|41.947147|-87.656181|n/a|2974|-87.904221|41.977665|||||||
Ohare Airport|end|||Wrigley Field Chicago IL|transit|imperial|central|2017-04-11 20:00:00-05:00||14.0 mi|41.947147|-87.656181|n/a|2974|-87.904221|41.977665|||||||
Ohare Airport|begin|start||Wrigley Field Chicago IL|transit|imperial|central|2017-04-11 20:00:00-05:00|Addison|15.3 mi|41.9472665|-87.7191813|1414|1141|-87.8822525|41.9797233|3.3 mi|41.947147|-87.656181|n/a|1291|-87.718247|41.9473745
Ohare Airport|begin|start||Wrigley Field Chicago IL|transit|imperial|central|2017-04-11 20:00:00-05:00|Jefferson Park Transit Center|7.6 mi|41.9706621|-87.7612831|664|567|-87.8822525|41.9797233|6.0 mi|41.947147|-87.656181|n/a|2260|-87.760895|41.970634
Ohare Airport|begin|start||Wrigley Field Chicago IL|transit|imperial|central|2017-04-11 20:00:00-05:00|Cumberland|3.3 mi|41.9841479|-87.8381263|373|301|-87.8822525|41.9797233|10.2 mi|41.947147|-87.656181|n/a|2557|-87.838028|41.984245
Ohare Airport|begin|start||Wrigley Field Chicago IL|transit|imperial|central|2017-04-11 20:00:00-05:00|Rosemont|2.2 mi|41.9833846|-87.8594649|288|228|-87.8822525|41.9797233|11.3 mi|41.947147|-87.656181|n/a|2594|-87.85939|41.983505
Ohare Airport|begin|start||Wrigley Field Chicago IL|transit|imperial|central|2017-04-11 20:00:00-05:00|O'Hare|1.9 mi|41.9777944|-87.9040972|405|333|-87.8822525|41.9797233|14.0 mi|41.947147|-87.656181|n/a|2988|-87.904221|41.977665
Ohare Airport|begin|start||Wrigley Field Chicago IL|transit|imperial|central|2017-04-11 20:00:00-05:00|Montrose (Blue)|9.5 mi|41.9613378|-87.7437804|1068|918|-87.8822525|41.9797233|4.9 mi|41.947147|-87.656181|n/a|1599|-87.743576|41.96154
Ohare Airport|begin|start||Wrigley Field Chicago IL|transit|imperial|central|2017-04-11 20:00:00-05:00|Harlem|4.9 mi|41.9822096|-87.8075105|486|406|-87.8822525|41.9797233|8.6 mi|41.947147|-87.656181|n/a|2391|-87.8075119|41.9823319
Ohare Airport|end|finish||Wrigley Field Chicago IL|transit|imperial|central|2017-04-11 20:00:00-05:00|Addison & Oakley|12.4 mi|41.946712|-87.685928|n/a|2340|-87.904221|41.977665|1.5 mi|41.9472917|-87.6565753|403|429|-87.685929|41.9467579
Ohare Airport|end|finish||Wrigley Field Chicago IL|transit|imperial|central|2017-04-11 20:00:00-05:00|Addison & Elston|11.2 mi|41.9466122|-87.7089595|n/a|1911|-87.904221|41.977665|2.7 mi|41.9472917|-87.6565753|759|777|-87.7089595|41.9466122
Ohare Airport|end|finish||Wrigley Field Chicago IL|transit|imperial|central|2017-04-11 20:00:00-05:00|Addison & Greenview|13.4 mi|41.946976|-87.66655|n/a|2700|-87.904221|41.977665|0.5 mi|41.9472917|-87.6565753|119|145|-87.6663359|41.9470228
Ohare Airport|end|finish||Wrigley Field Chicago IL|transit|imperial|central|2017-04-11 20:00:00-05:00|Addison Blue Line Station|10.8 mi|41.9465079|-87.7179123|n/a|1425|-87.904221|41.977665|3.2 mi|41.9472917|-87.6565753|877|925|-87.7179123|41.9465079
Ohare Airport|end|finish||Wrigley Field Chicago IL|transit|imperial|central|2017-04-11 20:00:00-05:00|Addison & Wolcott|12.9 mi|41.946835|-87.676224|n/a|2520|-87.904221|41.977665|1.0 mi|41.9472917|-87.6565753|287|320|-87.6762239|41.9468801
Ohare Airport|end|finish||Wrigley Field Chicago IL|transit|imperial|central|2017-04-11 20:00:00-05:00|Addison & California|11.8 mi|41.946625|-87.698135|n/a|2144|-87.904221|41.977665|2.1 mi|41.9472917|-87.6565753|602|610|-87.697853|41.9466942
Ohare Airport|end|finish||Wrigley Field Chicago IL|transit|imperial|central|2017-04-11 20:00:00-05:00|Addison & Clark|14.0 mi|41.947147|-87.656181|n/a|2906|-87.904221|41.977665|128 ft|41.9472917|-87.6565753|9|12|-87.6561833|41.9472015
Ohare Airport|||tolls|Wrigley Field Chicago IL|driving|imperial|central|2017-04-11 20:15:00-05:00||13.5 mi|41.9472917|-87.6565753|1867|1730|-87.8822525|41.9797233|||||||
Ohare Airport|begin|||Wrigley Field Chicago IL|transit|imperial|central|2017-04-11 20:15:00-05:00||14.0 mi|41.947147|-87.656181|n/a|2925|-87.904221|41.977665|||||||
Ohare Airport|end|||Wrigley Field Chicago IL|transit|imperial|central|2017-04-11 20:15:00-05:00||14.0 mi|41.947147|-87.656181|n/a|2925|-87.904221|41.977665|||||||
Ohare Airport|begin|start||Wrigley Field Chicago IL|transit|imperial|central|2017-04-11 20:15:00-05:00|Addison|15.3 mi|41.9472665|-87.7191813|1403|1141|-87.8822525|41.9797233|3.3 mi|41.947147|-87.656181|n/a|1278|-87.718247|41.9473745
Ohare Airport|begin|start||Wrigley Field Chicago IL|transit|imperial|central|2017-04-11 20:15:00-05:00|Jefferson Park Transit Center|7.6 mi|41.9706621|-87.7612831|737|567|-87.8822525|41.9797233|6.0 mi|41.947147|-87.656181|n/a|2035|-87.760895|41.970634
Ohare Airport|begin|start||Wrigley Field Chicago IL|transit|imperial|central|2017-04-11 20:15:00-05:00|Cumberland|3.3 mi|41.9841479|-87.8381263|450|301|-87.8822525|41.9797233|10.2 mi|41.947147|-87.656181|n/a|2489|-87.838028|41.984245
Ohare Airport|begin|start||Wrigley Field Chicago IL|transit|imperial|central|2017-04-11 20:15:00-05:00|Rosemont|2.2 mi|41.9833846|-87.8594649|361|228|-87.8822525|41.9797233|11.3 mi|41.947147|-87.656181|n/a|2557|-87.85939|41.983505
Ohare Airport|begin|start||Wrigley Field Chicago IL|transit|imperial|central|2017-04-11 20:15:00-05:00|O'Hare|1.9 mi|41.9777944|-87.9040972|421|333|-87.8822525|41.9797233|14.0 mi|41.947147|-87.656181|n/a|2919|-87.904221|41.977665
Ohare Airport|begin|start||Wrigley Field Chicago IL|transit|imperial|central|2017-04-11 20:15:00-05:00|Montrose (Blue)|9.5 mi|41.9613378|-87.7437804|1096|918|-87.8822525|41.9797233|4.9 mi|41.947147|-87.656181|n/a|1933|-87.743576|41.96154
Ohare Airport|begin|start||Wrigley Field Chicago IL|transit|imperial|central|2017-04-11 20:15:00-05:00|Harlem|4.9 mi|41.9822096|-87.8075105|561|406|-87.8822525|41.9797233|8.6 mi|41.947147|-87.656181|n/a|2281|-87.8075119|41.9823319
Ohare Airport|end|finish||Wrigley Field Chicago IL|transit|imperial|central|2017-04-11 20:15:00-05:00|Addison & Oakley|12.4 mi|41.946712|-87.685928|n/a|2353|-87.904221|41.977665|1.5 mi|41.9472917|-87.6565753|385|429|-87.685929|41.9467579
Ohare Airport|end|finish||Wrigley Field Chicago IL|transit|imperial|central|2017-04-11 20:15:00-05:00|Addison & Elston|11.2 mi|41.9466122|-87.7089595|n/a|1932|-87.904221|41.977665|2.7 mi|41.9472917|-87.6565753|734|777|-87.7089595|41.9466122
Ohare Airport|end|finish||Wrigley Field Chicago IL|transit|imperial|central|2017-04-11 20:15:00-05:00|Addison & Greenview|13.4 mi|41.946976|-87.66655|n/a|2683|-87.904221|41.977665|0.5 mi|41.9472917|-87.6565753|128|145|-87.6663359|41.9470228
Ohare Airport|end|finish||Wrigley Field Chicago IL|transit|imperial|central|2017-04-11 20:15:00-05:00|Addison Blue Line Station|10.8 mi|41.9465079|-87.7179123|n/a|1365|-87.904221|41.977665|3.2 mi|41.9472917|-87.6565753|872|925|-87.7179123|41.9465079
Ohare Airport|end|finish||Wrigley Field Chicago IL|transit|imperial|central|2017-04-11 20:15:00-05:00|Addison & Wolcott|12.9 mi|41.946835|-87.676224|n/a|2518|-87.904221|41.977665|1.0 mi|41.9472917|-87.6565753|274|320|-87.6762239|41.9468801
Ohare Airport|end|finish||Wrigley Field Chicago IL|transit|imperial|central|2017-04-11 20:15:00-05:00|Addison & California|11.8 mi|41.946625|-87.698135|n/a|2161|-87.904221|41.977665|2.1 mi|41.9472917|-87.6565753|539|610|-87.697853|41.9466942
Ohare Airport|end|finish||Wrigley Field Chicago IL|transit|imperial|central|2017-04-11 20:15:00-05:00|Addison & Clark|14.0 mi|41.947147|-87.656181|n/a|2880|-87.904221|41.977665|128 ft|41.9472917|-87.6565753|9|12|-87.6561833|41.9472015
Ohare Airport|||tolls|Wrigley Field Chicago IL|driving|imperial|central|2017-04-11 20:30:00-05:00||13.5 mi|41.9472917|-87.6565753|1839|1730|-87.8822525|41.9797233|||||||
Ohare Airport|begin|||Wrigley Field Chicago IL|transit|imperial|central|2017-04-11 20:30:00-05:00||14.0 mi|41.947147|-87.656181|n/a|2877|-87.904221|41.977665|||||||
Ohare Airport|end|||Wrigley Field Chicago IL|transit|imperial|central|2017-04-11 20:30:00-05:00||14.0 mi|41.947147|-87.656181|n/a|2877|-87.904221|41.977665|||||||
Ohare Airport|begin|start||Wrigley Field Chicago IL|transit|imperial|central|2017-04-11 20:30:00-05:00|Addison|15.3 mi|41.9472665|-87.7191813|1396|1141|-87.8822525|41.9797233|3.3 mi|41.947147|-87.656181|n/a|1205|-87.718247|41.9473745
Ohare Airport|begin|start||Wrigley Field Chicago IL|transit|imperial|central|2017-04-11 20:30:00-05:00|Jefferson Park Transit Center|7.6 mi|41.9706621|-87.7612831|726|567|-87.8822525|41.9797233|6.0 mi|41.947147|-87.656181|n/a|2061|-87.760895|41.970634
Ohare Airport|begin|start||Wrigley Field Chicago IL|transit|imperial|central|2017-04-11 20:30:00-05:00|Cumberland|3.3 mi|41.9841479|-87.8381263|424|301|-87.8822525|41.9797233|10.2 mi|41.947147|-87.656181|n/a|2447|-87.838028|41.984245
Ohare Airport|begin|start||Wrigley Field Chicago IL|transit|imperial|central|2017-04-11 20:30:00-05:00|Rosemont|2.2 mi|41.9833846|-87.8594649|335|228|-87.8822525|41.9797233|11.3 mi|41.947147|-87.656181|n/a|2525|-87.85939|41.983505
Ohare Airport|begin|start||Wrigley Field Chicago IL|transit|imperial|central|2017-04-11 20:30:00-05:00|O'Hare|1.9 mi|41.9777944|-87.9040972|333|333|-87.8822525|41.9797233|14.0 mi|41.947147|-87.656181|n/a|2855|-87.904221|41.977665
Ohare Airport|begin|start||Wrigley Field Chicago IL|transit|imperial|central|2017-04-11 20:30:00-05:00|Montrose (Blue)|9.5 mi|41.9613378|-87.7437804|1088|918|-87.8822525|41.9797233|4.9 mi|41.947147|-87.656181|n/a|1868|-87.743576|41.96154
Ohare Airport|begin|start||Wrigley Field Chicago IL|transit|imperial|central|2017-04-11 20:30:00-05:00|Harlem|4.9 mi|41.9822096|-87.8075105|544|406|-87.8822525|41.9797233|8.6 mi|41.947147|-87.656181|n/a|2227|-87.8075119|41.9823319
Ohare Airport|end|finish||Wrigley Field Chicago IL|transit|imperial|central|2017-04-11 20:30:00-05:00|Addison & Oakley|15.9 mi|41.9467579|-87.685929|n/a|2842|-87.904221|41.977665|1.5 mi|41.9472917|-87.6565753|367|429|-87.685929|41.9467579
Ohare Airport|end|finish||Wrigley Field Chicago IL|transit|imperial|central|2017-04-11 20:30:00-05:00|Addison & Elston|11.2 mi|41.9466122|-87.7089595|n/a|1902|-87.904221|41.977665|2.7 mi|41.9472917|-87.6565753|735|777|-87.7089595|41.9466122
Ohare Airport|end|finish||Wrigley Field Chicago IL|transit|imperial|central|2017-04-11 20:30:00-05:00|Addison & Greenview|13.4 mi|41.946976|-87.66655|n/a|2656|-87.904221|41.977665|0.5 mi|41.9472917|-87.6565753|121|145|-87.6663359|41.9470228
Ohare Airport|end|finish||Wrigley Field Chicago IL|transit|imperial|central|2017-04-11 20:30:00-05:00|Addison Blue Line Station|10.8 mi|41.9465079|-87.7179123|n/a|1395|-87.904221|41.977665|3.2 mi|41.9472917|-87.6565753|814|925|-87.7179123|41.9465079
Ohare Airport|end|finish||Wrigley Field Chicago IL|transit|imperial|central|2017-04-11 20:30:00-05:00|Addison & Wolcott|12.9 mi|41.946835|-87.676224|n/a|2504|-87.904221|41.977665|1.0 mi|41.9472917|-87.6565753|266|320|-87.6762239|41.9468801
Ohare Airport|end|finish||Wrigley Field Chicago IL|transit|imperial|central|2017-04-11 20:30:00-05:00|Addison & California|11.8 mi|41.946625|-87.698135|n/a|2165|-87.904221|41.977665|2.1 mi|41.9472917|-87.6565753|534|610|-87.697853|41.9466942
Ohare Airport|end|finish||Wrigley Field Chicago IL|transit|imperial|central|2017-04-11 20:30:00-05:00|Addison & Clark|14.0 mi|41.947147|-87.656181|n/a|2840|-87.904221|41.977665|128 ft|41.9472917|-87.6565753|9|12|-87.6561833|41.9472015
Ohare Airport|||tolls|Wrigley Field Chicago IL|driving|imperial|central|2017-04-11 20:45:00-05:00||13.5 mi|41.9472917|-87.6565753|1678|1730|-87.8822525|41.9797233|||||||
Ohare Airport|begin|||Wrigley Field Chicago IL|transit|imperial|central|2017-04-11 20:45:00-05:00||14.0 mi|41.947147|-87.656181|n/a|2855|-87.904221|41.977665|||||||
Ohare Airport|end|||Wrigley Field Chicago IL|transit|imperial|central|2017-04-11 20:45:00-05:00||14.0 mi|41.947147|-87.656181|n/a|2875|-87.904221|41.977665|||||||
Ohare Airport|begin|start||Wrigley Field Chicago IL|transit|imperial|central|2017-04-11 20:45:00-05:00|Addison|15.3 mi|41.9472665|-87.7191813|1231|1141|-87.8822525|41.9797233|3.3 mi|41.947147|-87.656181|n/a|1167|-87.718247|41.9473745
Ohare Airport|begin|start||Wrigley Field Chicago IL|transit|imperial|central|2017-04-11 20:45:00-05:00|Jefferson Park Transit Center|7.6 mi|41.9706621|-87.7612831|594|567|-87.8822525|41.9797233|6.0 mi|41.947147|-87.656181|n/a|2074|-87.760895|41.970634
Ohare Airport|begin|start||Wrigley Field Chicago IL|transit|imperial|central|2017-04-11 20:45:00-05:00|Cumberland|3.3 mi|41.9841479|-87.8381263|312|301|-87.8822525|41.9797233|10.2 mi|41.947147|-87.656181|n/a|2386|-87.838028|41.984245
Ohare Airport|begin|start||Wrigley Field Chicago IL|transit|imperial|central|2017-04-11 20:45:00-05:00|Rosemont|2.2 mi|41.9833846|-87.8594649|224|228|-87.8822525|41.9797233|11.3 mi|41.947147|-87.656181|n/a|2508|-87.85939|41.983505
Ohare Airport|begin|start||Wrigley Field Chicago IL|transit|imperial|central|2017-04-11 20:45:00-05:00|O'Hare|1.9 mi|41.9777944|-87.9040972|336|333|-87.8822525|41.9797233|14.0 mi|41.947147|-87.656181|n/a|2934|-87.904221|41.977665
Ohare Airport|begin|start||Wrigley Field Chicago IL|transit|imperial|central|2017-04-11 20:45:00-05:00|Montrose (Blue)|9.5 mi|41.9613378|-87.7437804|924|918|-87.8822525|41.9797233|4.9 mi|41.947147|-87.656181|n/a|1984|-87.743576|41.96154
Ohare Airport|begin|start||Wrigley Field Chicago IL|transit|imperial|central|2017-04-11 20:45:00-05:00|Harlem|4.9 mi|41.9822096|-87.8075105|422|406|-87.8822525|41.9797233|8.6 mi|41.947147|-87.656181|n/a|2374|-87.8075119|41.9823319
Ohare Airport|end|finish||Wrigley Field Chicago IL|transit|imperial|central|2017-04-11 20:45:00-05:00|Addison & Oakley|12.4 mi|41.946712|-87.685928|n/a|2378|-87.904221|41.977665|1.5 mi|41.9472917|-87.6565753|406|429|-87.685929|41.9467579
Ohare Airport|end|finish||Wrigley Field Chicago IL|transit|imperial|central|2017-04-11 20:45:00-05:00|Addison & Elston|11.2 mi|41.9466122|-87.7089595|n/a|1871|-87.904221|41.977665|2.7 mi|41.9472917|-87.6565753|731|777|-87.7089595|41.9466122
Ohare Airport|end|finish||Wrigley Field Chicago IL|transit|imperial|central|2017-04-11 20:45:00-05:00|Addison & Greenview|13.4 mi|41.946976|-87.66655|n/a|2681|-87.904221|41.977665|0.5 mi|41.9472917|-87.6565753|150|145|-87.6663359|41.9470228
Ohare Airport|end|finish||Wrigley Field Chicago IL|transit|imperial|central|2017-04-11 20:45:00-05:00|Addison Blue Line Station|10.8 mi|41.9465079|-87.7179123|n/a|1364|-87.904221|41.977665|3.2 mi|41.9472917|-87.6565753|820|925|-87.7179123|41.9465079
Ohare Airport|end|finish||Wrigley Field Chicago IL|transit|imperial|central|2017-04-11 20:45:00-05:00|Addison & Wolcott|12.9 mi|41.946835|-87.676224|n/a|2467|-87.904221|41.977665|1.0 mi|41.9472917|-87.6565753|267|320|-87.6762239|41.9468801
Ohare Airport|end|finish||Wrigley Field Chicago IL|transit|imperial|central|2017-04-11 20:45:00-05:00|Addison & California|11.8 mi|41.946625|-87.698135|n/a|2128|-87.904221|41.977665|2.1 mi|41.9472917|-87.6565753|512|610|-87.697853|41.9466942
Ohare Airport|end|finish||Wrigley Field Chicago IL|transit|imperial|central|2017-04-11 20:45:00-05:00|Addison & Clark|14.0 mi|41.947147|-87.656181|n/a|2803|-87.904221|41.977665|128 ft|41.9472917|-87.6565753|10|12|-87.6561833|41.9472015
Ohare Airport|||tolls|Wrigley Field Chicago IL|driving|imperial|central|2017-04-11 21:00:00-05:00||13.5 mi|41.9472917|-87.6565753|1818|1730|-87.8822525|41.9797233|||||||
Ohare Airport|begin|||Wrigley Field Chicago IL|transit|imperial|central|2017-04-11 21:00:00-05:00||14.0 mi|41.947147|-87.656181|n/a|2917|-87.904221|41.977665|||||||
Ohare Airport|end|||Wrigley Field Chicago IL|transit|imperial|central|2017-04-11 21:00:00-05:00||14.0 mi|41.947147|-87.656181|n/a|2917|-87.904221|41.977665|||||||
Ohare Airport|begin|start||Wrigley Field Chicago IL|transit|imperial|central|2017-04-11 21:00:00-05:00|Addison|15.3 mi|41.9472665|-87.7191813|1247|1141|-87.8822525|41.9797233|3.3 mi|41.947147|-87.656181|n/a|1190|-87.718247|41.9473745
Ohare Airport|begin|start||Wrigley Field Chicago IL|transit|imperial|central|2017-04-11 21:00:00-05:00|Jefferson Park Transit Center|7.6 mi|41.9706621|-87.7612831|679|567|-87.8822525|41.9797233|6.0 mi|41.947147|-87.656181|n/a|2087|-87.760895|41.970634
Ohare Airport|begin|start||Wrigley Field Chicago IL|transit|imperial|central|2017-04-11 21:00:00-05:00|Cumberland|3.3 mi|41.9841479|-87.8381263|328|301|-87.8822525|41.9797233|10.2 mi|41.947147|-87.656181|n/a|2476|-87.838028|41.984245
Ohare Airport|begin|start||Wrigley Field Chicago IL|transit|imperial|central|2017-04-11 21:00:00-05:00|Rosemont|2.2 mi|41.9833846|-87.8594649|233|228|-87.8822525|41.9797233|11.3 mi|41.947147|-87.656181|n/a|2585|-87.85939|41.983505
Ohare Airport|begin|start||Wrigley Field Chicago IL|transit|imperial|central|2017-04-11 21:00:00-05:00|O'Hare|1.9 mi|41.9777944|-87.9040972|345|333|-87.8822525|41.9797233|14.0 mi|41.947147|-87.656181|n/a|2926|-87.904221|41.977665
