origin|split_on_leg|drive_leg|avoid|destination|mode|units|timezone|departure_time|split_point|distance_mi|end_y|end_x|duration_in_traffic-sec|duration-sec|start_x|start_y|distance_mi|end_y|end_x|duration_in_traffic-sec|duration-sec|start_x|start_y
Harvard transit station Boston MA|end|finish||Airport station Boston MA|transit|imperial|eastern|2017-04-07 12:40:00-05:00|Aquarium|4|42.3597918|-71.0515702||1575|-71.118956|42.373362|3.1|42.3747715|-71.0290294|636|669|-71.0515464|42.3596586
Harvard transit station Boston MA|end|finish||Airport station Boston MA|transit|imperial|eastern|2017-04-07 12:40:00-05:00|Airport Station|5.7|42.374262|-71.030395||1673|-71.118956|42.373362|0.6|42.3747715|-71.0290294|106|108|-71.0305389|42.3745164
Harvard transit station Boston MA|||tolls|Airport station Boston MA|driving|imperial|eastern|2017-04-07 12:50:00-05:00||9.4|42.3747715|-71.0290294|1803|1738|-71.1191387|42.3736294|||||||
Harvard transit station Boston MA|begin|||Airport station Boston MA|transit|imperial|eastern|2017-04-07 12:50:00-05:00||5.6|42.374262|-71.030395||1775|-71.118956|42.373362|||||||
Harvard transit station Boston MA|end|||Airport station Boston MA|transit|imperial|eastern|2017-04-07 12:50:00-05:00||5.6|42.374262|-71.030395||1775|-71.118956|42.373362|||||||
Harvard transit station Boston MA|begin|start||Airport station Boston MA|transit|imperial|eastern|2017-04-07 12:50:00-05:00|Kendall|2.3|42.3623895|-71.0862031|736|702|-71.1191387|42.3736294|3.7|42.374262|-71.030395||1376|-71.0862248|42.3622401
Harvard transit station Boston MA|begin|start||Airport station Boston MA|transit|imperial|eastern|2017-04-07 12:50:00-05:00|Downtown Crossing|6|42.3549395|-71.05975|1256|1181|-71.1186766|42.3732897|2.2|42.374262|-71.030395||769|-71.0599775|42.3550909
Harvard transit station Boston MA|begin|start||Airport station Boston MA|transit|imperial|eastern|2017-04-07 12:50:00-05:00|Charles/MGH|2.9|42.3611521|-71.070619|852|852|-71.1191387|42.3736294|2.7|42.374262|-71.030395||1085|-71.0705298|42.3611271
Harvard transit station Boston MA|begin|start||Airport station Boston MA|transit|imperial|eastern|2017-04-07 12:50:00-05:00|Harvard|0.00378788|42.3732593|-71.1187348|2|2|-71.1186766|42.3732897|5.6|42.374262|-71.030395||1775|-71.118956|42.373362
Harvard transit station Boston MA|begin|start||Airport station Boston MA|transit|imperial|eastern|2017-04-07 12:50:00-05:00|Central|1|42.3653463|-71.103606|438|431|-71.1186766|42.3732897|4.7|42.374262|-71.030395||1586|-71.103802|42.365486
Harvard transit station Boston MA|end|finish||Airport station Boston MA|transit|imperial|eastern|2017-04-07 12:50:00-05:00|State|3.7|42.3586466|-71.057326||1262|-71.118956|42.373362|3.1|42.3747715|-71.0290294|666|641|-71.0571914|42.3586696
Harvard transit station Boston MA|end|finish||Airport station Boston MA|transit|imperial|eastern|2017-04-07 12:50:00-05:00|Maverick|5|42.3691186|-71.0395296||1655|-71.118956|42.373362|1.4|42.3747715|-71.0290294|370|318|-71.0396719|42.3691933
Harvard transit station Boston MA|end|finish||Airport station Boston MA|transit|imperial|eastern|2017-04-07 12:50:00-05:00|Aquarium|4|42.3597918|-71.0515702||1643|-71.118956|42.373362|3.1|42.3747715|-71.0290294|686|669|-71.0515464|42.3596586
Harvard transit station Boston MA|end|finish||Airport station Boston MA|transit|imperial|eastern|2017-04-07 12:50:00-05:00|Airport Station|5.6|42.374262|-71.030395||1775|-71.118956|42.373362|0.6|42.3747715|-71.0290294|104|108|-71.0305389|42.3745164
Harvard transit station Boston MA|||tolls|Airport station Boston MA|driving|imperial|eastern|2017-04-07 13:00:00-05:00||11.2|42.3747715|-71.0290294|1897|1631|-71.1191387|42.3736294|||||||
Harvard transit station Boston MA|begin|||Airport station Boston MA|transit|imperial|eastern|2017-04-07 13:00:00-05:00||5.4|42.374262|-71.030395||1915|-71.118956|42.373362|||||||
Harvard transit station Boston MA|end|||Airport station Boston MA|transit|imperial|eastern|2017-04-07 13:00:00-05:00||5.4|42.374262|-71.030395||1915|-71.118956|42.373362|||||||
Harvard transit station Boston MA|begin|start||Airport station Boston MA|transit|imperial|eastern|2017-04-07 13:00:00-05:00|Kendall|2.3|42.3623895|-71.0862031|769|702|-71.1191387|42.3736294|3.7|42.374262|-71.030395||1707|-71.0862248|42.3622401
Harvard transit station Boston MA|begin|start||Airport station Boston MA|transit|imperial|eastern|2017-04-07 13:00:00-05:00|Charles/MGH|2.9|42.3611521|-71.070619|894|852|-71.1191387|42.3736294|2.7|42.374262|-71.030395||1079|-71.0705298|42.3611271
Harvard transit station Boston MA|begin|start||Airport station Boston MA|transit|imperial|eastern|2017-04-07 13:00:00-05:00|Harvard|0.00378788|42.3732593|-71.1187348|2|2|-71.1186766|42.3732897|5.4|42.374262|-71.030395||1872|-71.118956|42.373362
Harvard transit station Boston MA|begin|start||Airport station Boston MA|transit|imperial|eastern|2017-04-07 13:00:00-05:00|Central|1|42.3653463|-71.103606|431|431|-71.1186766|42.3732897|4.5|42.374262|-71.030395||1407|-71.103802|42.365486
Harvard transit station Boston MA|begin|start||Airport station Boston MA|transit|imperial|eastern|2017-04-07 13:00:00-05:00|Park Street|3.7|42.3563193|-71.0622047|1438|1233|-71.1191387|42.3736294|2.3|42.374262|-71.030395||844|-71.0623081|42.3563808
Harvard transit station Boston MA|end|finish||Airport station Boston MA|transit|imperial|eastern|2017-04-07 13:00:00-05:00|State|3.7|42.3586466|-71.057326||1347|-71.118956|42.373362|3.1|42.3747715|-71.0290294|645|641|-71.0571914|42.3586696
Harvard transit station Boston MA|end|finish||Airport station Boston MA|transit|imperial|eastern|2017-04-07 13:00:00-05:00|Maverick|4.8|42.3691186|-71.0395296||1722|-71.118956|42.373362|1.4|42.3747715|-71.0290294|358|318|-71.0396719|42.3691933
Harvard transit station Boston MA|end|finish||Airport station Boston MA|transit|imperial|eastern|2017-04-07 13:00:00-05:00|Aquarium|4|42.3597918|-71.0515702||1728|-71.118956|42.373362|3.1|42.3747715|-71.0290294|649|669|-71.0515464|42.3596586
Harvard transit station Boston MA|end|finish||Airport station Boston MA|transit|imperial|eastern|2017-04-07 13:00:00-05:00|Airport Station|5.4|42.374262|-71.030395||1872|-71.118956|42.373362|0.6|42.3747715|-71.0290294|105|108|-71.0305389|42.3745164
Harvard transit station Boston MA|||tolls|Airport station Boston MA|driving|imperial|eastern|2017-04-07 13:10:00-05:00||10.3|42.3747715|-71.0290294|1902|1757|-71.1191387|42.3736294|||||||
Harvard transit station Boston MA|begin|||Airport station Boston MA|transit|imperial|eastern|2017-04-07 13:10:00-05:00||5.6|42.374262|-71.030395||2083|-71.118956|42.373362|||||||
Harvard transit station Boston MA|end|||Airport station Boston MA|transit|imperial|eastern|2017-04-07 13:10:00-05:00||5.6|42.374262|-71.030395||2083|-71.118956|42.373362|||||||
Harvard transit station Boston MA|begin|start||Airport station Boston MA|transit|imperial|eastern|2017-04-07 13:10:00-05:00|Kendall|2.3|42.3623895|-71.0862031|709|702|-71.1191387|42.3736294|3.7|42.374262|-71.030395||1392|-71.0862248|42.3622401
Harvard transit station Boston MA|begin|start||Airport station Boston MA|transit|imperial|eastern|2017-04-07 13:10:00-05:00|Downtown Crossing|5.8|42.3549395|-71.05975|1299|1108|-71.1186766|42.3732897|2.2|42.374262|-71.030395||764|-71.0599775|42.3550909
Harvard transit station Boston MA|begin|start||Airport station Boston MA|transit|imperial|eastern|2017-04-07 13:10:00-05:00|Charles/MGH|2.9|42.3611521|-71.070619|887|852|-71.1191387|42.3736294|2.7|42.374262|-71.030395||1086|-71.0705298|42.3611271
Harvard transit station Boston MA|begin|start||Airport station Boston MA|transit|imperial|eastern|2017-04-07 13:10:00-05:00|Harvard|0.00378788|42.3732593|-71.1187348|2|2|-71.1186766|42.3732897|5.6|42.374262|-71.030395||2098|-71.118956|42.373362
Harvard transit station Boston MA|begin|start||Airport station Boston MA|transit|imperial|eastern|2017-04-07 13:10:00-05:00|Central|1|42.3653463|-71.103606|433|431|-71.1186766|42.3732897|4.7|42.374262|-71.030395||1749|-71.103802|42.365486
Harvard transit station Boston MA|end|finish||Airport station Boston MA|transit|imperial|eastern|2017-04-07 13:10:00-05:00|State|3.7|42.3586466|-71.057326||1130|-71.118956|42.373362|3.1|42.3747715|-71.0290294|712|641|-71.0571914|42.3586696
Harvard transit station Boston MA|end|finish||Airport station Boston MA|transit|imperial|eastern|2017-04-07 13:10:00-05:00|Maverick|5|42.3691186|-71.0395296||1990|-71.118956|42.373362|1.4|42.3747715|-71.0290294|406|318|-71.0396719|42.3691933
Harvard transit station Boston MA|end|finish||Airport station Boston MA|transit|imperial|eastern|2017-04-07 13:10:00-05:00|Aquarium|4|42.3597918|-71.0515702||1513|-71.118956|42.373362|3.1|42.3747715|-71.0290294|690|669|-71.0515464|42.3596586
Harvard transit station Boston MA|end|finish||Airport station Boston MA|transit|imperial|eastern|2017-04-07 13:10:00-05:00|Airport Station|5.6|42.374262|-71.030395||2110|-71.118956|42.373362|0.6|42.3747715|-71.0290294|105|108|-71.0305389|42.3745164
Harvard transit station Boston MA|||tolls|Airport station Boston MA|driving|imperial|eastern|2017-04-07 13:20:00-05:00||9.4|42.3747715|-71.0290294|2004|1738|-71.1191387|42.3736294|||||||
Harvard transit station Boston MA|begin|||Airport station Boston MA|transit|imperial|eastern|2017-04-07 13:20:00-05:00||5.6|42.374262|-71.030395||1978|-71.118956|42.373362|||||||
Harvard transit station Boston MA|end|||Airport station Boston MA|transit|imperial|eastern|2017-04-07 13:20:00-05:00||5.6|42.374262|-71.030395||1975|-71.118956|42.373362|||||||
Harvard transit station Boston MA|begin|start||Airport station Boston MA|transit|imperial|eastern|2017-04-07 13:20:00-05:00|Kendall|2.3|42.3623895|-71.0862031|783|702|-71.1191387|42.3736294|3.7|42.374262|-71.030395||1573|-71.0862248|42.3622401
Harvard transit station Boston MA|begin|start||Airport station Boston MA|transit|imperial|eastern|2017-04-07 13:20:00-05:00|Downtown Crossing|6|42.3549395|-71.05975|1312|1181|-71.1186766|42.3732897|2.2|42.374262|-71.030395||749|-71.0599775|42.3550909
Harvard transit station Boston MA|begin|start||Airport station Boston MA|transit|imperial|eastern|2017-04-07 13:20:00-05:00|Charles/MGH|2.9|42.3611521|-71.070619|957|852|-71.1191387|42.3736294|2.7|42.374262|-71.030395||1066|-71.0705298|42.3611271
Harvard transit station Boston MA|begin|start||Airport station Boston MA|transit|imperial|eastern|2017-04-07 13:20:00-05:00|Harvard|0.00378788|42.3732593|-71.1187348|2|2|-71.1186766|42.3732897|5.4|42.374262|-71.030395||1923|-71.118956|42.373362
Harvard transit station Boston MA|begin|start||Airport station Boston MA|transit|imperial|eastern|2017-04-07 13:20:00-05:00|Central|1|42.3653463|-71.103606|467|431|-71.1186766|42.3732897|4.5|42.374262|-71.030395||1502|-71.103802|42.365486
Harvard transit station Boston MA|end|finish||Airport station Boston MA|transit|imperial|eastern|2017-04-07 13:20:00-05:00|State|3.7|42.3586466|-71.057326||1243|-71.118956|42.373362|3.1|42.3747715|-71.0290294|608|641|-71.0571914|42.3586696
Harvard transit station Boston MA|end|finish||Airport station Boston MA|transit|imperial|eastern|2017-04-07 13:20:00-05:00|Maverick|4.8|42.3691186|-71.0395296||1803|-71.118956|42.373362|1.4|42.3747715|-71.0290294|386|318|-71.0396719|42.3691933
Harvard transit station Boston MA|end|finish||Airport station Boston MA|transit|imperial|eastern|2017-04-07 13:20:00-05:00|Aquarium|4|42.3597918|-71.0515702||1624|-71.118956|42.373362|3.1|42.3747715|-71.0290294|629|669|-71.0515464|42.3596586
Harvard transit station Boston MA|end|finish||Airport station Boston MA|transit|imperial|eastern|2017-04-07 13:20:00-05:00|Airport Station|5.4|42.374262|-71.030395||1901|-71.118956|42.373362|0.6|42.3747715|-71.0290294|105|108|-71.0305389|42.3745164
Harvard transit station Boston MA|||tolls|Airport station Boston MA|driving|imperial|eastern|2017-04-07 13:30:00-05:00||9.7|42.3747715|-71.0290294|1937|1792|-71.1191387|42.3736294|||||||
Harvard transit station Boston MA|begin|||Airport station Boston MA|transit|imperial|eastern|2017-04-07 13:30:00-05:00||5.6|42.374262|-71.030395||2054|-71.118956|42.373362|||||||
Harvard transit station Boston MA|end|||Airport station Boston MA|transit|imperial|eastern|2017-04-07 13:30:00-05:00||5.6|42.374262|-71.030395||2054|-71.118956|42.373362|||||||
Harvard transit station Boston MA|begin|start||Airport station Boston MA|transit|imperial|eastern|2017-04-07 13:30:00-05:00|Kendall|2.3|42.3623895|-71.0862031|803|702|-71.1191387|42.3736294|3.6|42.374262|-71.030395||1294|-71.0862248|42.3622401
Harvard transit station Boston MA|begin|start||Airport station Boston MA|transit|imperial|eastern|2017-04-07 13:30:00-05:00|Downtown Crossing|6|42.3549395|-71.05975|1331|1181|-71.1186766|42.3732897|2.2|42.374262|-71.030395||754|-71.0599775|42.3550909
Harvard transit station Boston MA|begin|start||Airport station Boston MA|transit|imperial|eastern|2017-04-07 13:30:00-05:00|Charles/MGH|2.9|42.3611521|-71.070619|914|852|-71.1191387|42.3736294|2.7|42.374262|-71.030395||1072|-71.0705298|42.3611271
Harvard transit station Boston MA|begin|start||Airport station Boston MA|transit|imperial|eastern|2017-04-07 13:30:00-05:00|Harvard|0.00378788|42.3732593|-71.1187348|2|2|-71.1186766|42.3732897|5.6|42.374262|-71.030395||1966|-71.118956|42.373362
Harvard transit station Boston MA|begin|start||Airport station Boston MA|transit|imperial|eastern|2017-04-07 13:30:00-05:00|Central|1|42.3653463|-71.103606|458|431|-71.1186766|42.3732897|4.5|42.374262|-71.030395||1435|-71.103802|42.365486
Harvard transit station Boston MA|end|finish||Airport station Boston MA|transit|imperial|eastern|2017-04-07 13:30:00-05:00|State|3.7|42.3586466|-71.057326||1136|-71.118956|42.373362|3.1|42.3747715|-71.0290294|704|641|-71.0571914|42.3586696
Harvard transit station Boston MA|end|finish||Airport station Boston MA|transit|imperial|eastern|2017-04-07 13:30:00-05:00|Maverick|5|42.3691186|-71.0395296||1846|-71.118956|42.373362|1.4|42.3747715|-71.0290294|463|318|-71.0396719|42.3691933
Harvard transit station Boston MA|end|finish||Airport station Boston MA|transit|imperial|eastern|2017-04-07 13:30:00-05:00|Aquarium|4|42.3597918|-71.0515702||1517|-71.118956|42.373362|3.1|42.3747715|-71.0290294|673|669|-71.0515464|42.3596586
Harvard transit station Boston MA|end|finish||Airport station Boston MA|transit|imperial|eastern|2017-04-07 13:30:00-05:00|Airport Station|5.6|42.374262|-71.030395||1966|-71.118956|42.373362|0.6|42.3747715|-71.0290294|103|108|-71.0305389|42.3745164
Harvard transit station Boston MA|||tolls|Airport station Boston MA|driving|imperial|eastern|2017-04-07 13:40:00-05:00||9.5|42.3747715|-71.0290294|1970|1766|-71.1191387|42.3736294|||||||
Harvard transit station Boston MA|begin|||Airport station Boston MA|transit|imperial|eastern|2017-04-07 13:40:00-05:00||5.4|42.374262|-71.030395||1659|-71.118956|42.373362|||||||
Harvard transit station Boston MA|end|||Airport station Boston MA|transit|imperial|eastern|2017-04-07 13:40:00-05:00||5.4|42.374262|-71.030395||1659|-71.118956|42.373362|||||||
Harvard transit station Boston MA|begin|start||Airport station Boston MA|transit|imperial|eastern|2017-04-07 13:40:00-05:00|Kendall|2.3|42.3623895|-71.0862031|796|702|-71.1191387|42.3736294|3.6|42.374262|-71.030395||1083|-71.0862248|42.3622401
Harvard transit station Boston MA|begin|start||Airport station Boston MA|transit|imperial|eastern|2017-04-07 13:40:00-05:00|Charles/MGH|2.9|42.3611521|-71.070619|972|852|-71.1191387|42.3736294|2.7|42.374262|-71.030395||1060|-71.0705298|42.3611271
Harvard transit station Boston MA|begin|start||Airport station Boston MA|transit|imperial|eastern|2017-04-07 13:40:00-05:00|Harvard|0.00378788|42.3732593|-71.1187348|2|2|-71.1186766|42.3732897|5.6|42.374262|-71.030395||1978|-71.118956|42.373362
Harvard transit station Boston MA|begin|start||Airport station Boston MA|transit|imperial|eastern|2017-04-07 13:40:00-05:00|Central|1|42.3653463|-71.103606|431|431|-71.1186766|42.3732897|4.6|42.374262|-71.030395||1477|-71.103802|42.365486
Harvard transit station Boston MA|begin|start||Airport station Boston MA|transit|imperial|eastern|2017-04-07 13:40:00-05:00|Park Street|5.5|42.3563193|-71.0622047|1169|1036|-71.1191387|42.3736294|2.3|42.374262|-71.030395||817|-71.0623081|42.3563808
Harvard transit station Boston MA|end|finish||Airport station Boston MA|transit|imperial|eastern|2017-04-07 13:40:00-05:00|State|3.7|42.3586466|-71.057326||1230|-71.118956|42.373362|3.1|42.3747715|-71.0290294|697|641|-71.0571914|42.3586696
Harvard transit station Boston MA|end|finish||Airport station Boston MA|transit|imperial|eastern|2017-04-07 13:40:00-05:00|Maverick|4.9|42.3691186|-71.0395296||1858|-71.118956|42.373362|1.4|42.3747715|-71.0290294|351|318|-71.0396719|42.3691933
Harvard transit station Boston MA|end|finish||Airport station Boston MA|transit|imperial|eastern|2017-04-07 13:40:00-05:00|Aquarium|4|42.3597918|-71.0515702||1611|-71.118956|42.373362|3.1|42.3747715|-71.0290294|665|669|-71.0515464|42.3596586
Harvard transit station Boston MA|end|finish||Airport station Boston MA|transit|imperial|eastern|2017-04-07 13:40:00-05:00|Airport Station|5.6|42.374262|-71.030395||1978|-71.118956|42.373362|0.6|42.3747715|-71.0290294|104|108|-71.0305389|42.3745164
Harvard transit station Boston MA|||tolls|Airport station Boston MA|driving|imperial|eastern|2017-04-07 13:50:00-05:00||9.9|42.3747715|-71.0290294|2089|1677|-71.1191387|42.3736294|||||||
Harvard transit station Boston MA|begin|||Airport station Boston MA|transit|imperial|eastern|2017-04-07 13:50:00-05:00||5.4|42.374262|-71.030395||1663|-71.118956|42.373362|||||||
Harvard transit station Boston MA|end|||Airport station Boston MA|transit|imperial|eastern|2017-04-07 13:50:00-05:00||5.4|42.374262|-71.030395||1641|-71.118956|42.373362|||||||
Harvard transit station Boston MA|begin|start||Airport station Boston MA|transit|imperial|eastern|2017-04-07 13:50:00-05:00|Kendall|2.3|42.3623895|-71.0862031|828|702|-71.1191387|42.3736294|3.7|42.374262|-71.030395||1405|-71.0862248|42.3622401
Harvard transit station Boston MA|begin|start||Airport station Boston MA|transit|imperial|eastern|2017-04-07 13:50:00-05:00|Charles/MGH|2.9|42.3611521|-71.070619|995|852|-71.1191387|42.3736294|2.7|42.374262|-71.030395||1069|-71.0705298|42.3611271
